route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523240,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523241,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523242,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523243,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523244,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523245,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523246,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523247,MEYTHET LE RABELAIS,1,010013,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523248,PARC DES GLAISINS,0,050006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523249,PARC DES GLAISINS,0,010013,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523250,PARC DES GLAISINS,0,010009,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523251,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523252,PARC DES GLAISINS,0,010011,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523253,PARC DES GLAISINS,0,011200,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523254,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523255,PARC DES GLAISINS,0,010005,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523256,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523257,LYCEE DE POISY,1,010007,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523258,LYCEE DE POISY,1,010005,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523259,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523260,LYCEE DE POISY,1,010009,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523261,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523262,POISY COLLEGE,1,011200,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523263,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523264,MEYTHET LE RABELAIS,1,010010,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523265,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523266,POISY COLLEGE,1,010012,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523267,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523268,POISY COLLEGE,1,010007,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523269,POISY COLLEGE,1,010003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523270,MEYTHET LE RABELAIS,1,010005,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523271,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523272,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523273,PARC DES GLAISINS,0,010013,C 01 A MRAB PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523274,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523275,PARC DES GLAISINS,0,010005,C 01 A MRAB PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523276,PARC DES GLAISINS,0,010007,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523277,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523278,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523279,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523280,PARC DES GLAISINS,0,010013,C 01 A MRAB PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523281,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523282,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523283,PARC DES GLAISINS,0,010007,C 01 A MRAB PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523284,PARC DES GLAISINS,0,010003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523285,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523286,PARC DES GLAISINS,0,010011,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523287,PARC DES GLAISINS,0,010013,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523288,PARC DES GLAISINS,0,010012,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523289,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523290,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523291,PARC DES GLAISINS,0,010003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523292,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523293,PARC DES GLAISINS,0,010011,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523294,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523295,PARC DES GLAISINS,0,010013,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523296,PARC DES GLAISINS,0,010012,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523297,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523298,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523299,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523300,PARC DES GLAISINS,0,010003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523301,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523302,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523303,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523304,PARC DES GLAISINS,0,010013,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523305,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523306,PARC DES GLAISINS,0,110100,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523307,PARC DES GLAISINS,0,010001,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523308,PARC DES GLAISINS,0,021201,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523309,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523310,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523311,PARC DES GLAISINS,0,110100,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523312,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523313,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523314,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523315,PARC DES GLAISINS,0,010006,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523316,PARC DES GLAISINS,0,010004,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523317,PARC DES GLAISINS,0,010001,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523318,PARC DES GLAISINS,0,020008,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523319,PARC DES GLAISINS,0,010012,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523320,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523321,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523322,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523323,LYCEE DE POISY,1,010011,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523324,LYCEE DE POISY,1,010004,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523325,POISY COLLEGE,1,010013,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523326,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523327,POISY COLLEGE,1,010012,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523328,POISY COLLEGE,1,010007,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523329,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523330,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523331,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523332,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523333,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523334,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523335,POISY COLLEGE,1,021201,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523336,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523337,POISY COLLEGE,1,010003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523338,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523339,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523340,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523341,POISY COLLEGE,1,010013,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523342,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523343,LYCEE DE POISY,1,110100,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523344,LYCEE DE POISY,1,010012,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523345,LYCEE DE POISY,1,010001,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523346,POISY COLLEGE,1,021201,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523347,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523348,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523349,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523350,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523351,POISY COLLEGE,1,020008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523352,POISY COLLEGE,1,010001,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523353,POISY COLLEGE,1,021201,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523354,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523355,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523356,MEYTHET LE RABELAIS,1,010013,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523357,MEYTHET LE RABELAIS,1,010012,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523358,POISY COLLEGE,1,010003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523359,POISY COLLEGE,1,010013,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523360,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523361,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523362,POISY COLLEGE,1,010004,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523363,POISY COLLEGE,1,010013,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523364,POISY COLLEGE,1,110100,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523365,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523366,PARC DES GLAISINS,0,010004,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523367,PARC DES GLAISINS,0,010012,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523368,PARC DES GLAISINS,0,010003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523369,PARC DES GLAISINS,0,010011,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523370,PARC DES GLAISINS,0,010012,C 01 A MRAB PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523371,PARC DES GLAISINS,0,010005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523372,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523373,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523374,PARC DES GLAISINS,0,021201,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523375,PARC DES GLAISINS,0,010002,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523376,PARC DES GLAISINS,0,010008,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523377,PARC DES GLAISINS,0,021201,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523378,PARC DES GLAISINS,0,010011,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523379,PARC DES GLAISINS,0,010009,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523380,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523381,POISY COLLEGE,1,011200,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523382,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523383,POISY COLLEGE,1,010005,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523384,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523385,LYCEE DE POISY,1,010001,C 01 R PGLA LPOI,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523386,POISY COLLEGE,1,010003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523387,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523388,POISY COLLEGE,1,010012,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523389,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523390,POISY COLLEGE,1,010011,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523391,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523392,POISY COLLEGE,1,010003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523393,PARC DES GLAISINS,0,010003,C 01 A LPOI PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523394,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523395,CAMPUS,0,110100,C 01 A POIS CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523396,POISY COLLEGE,1,010002,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523397,CAMPUS,0,010009,C 01 A POIS CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523398,POISY COLLEGE,1,010008,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523399,POISY COLLEGE,1,110100,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523400,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523401,CAMPUS,0,010001,C 01 A POIS CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523402,PARC DES GLAISINS,0,010001,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523403,MEYTHET LE RABELAIS,1,010001,C 01 R PGLA MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523404,CAMPUS,0,010001,C 01 A MRAB CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523405,CAMPUS,0,110100,C 01 A MRAB CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523406,CAMPUS,0,010002,C 01 A MRAB CAMP,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523407,POISY COLLEGE,1,010002,C 01 R CAMP POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523408,MEYTHET LE RABELAIS,1,010002,C 01 R CAMP MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523409,MEYTHET LE RABELAIS,1,110100,C 01 R CAMP MRAB,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523410,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523411,POISY COLLEGE,1,010001,C 01 R CAMP POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523412,PARC DES GLAISINS,0,050005,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523413,POISY COLLEGE,1,050005,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523597,POISY COLLEGE,1,050003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523598,PARC DES GLAISINS,0,050003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523599,POISY COLLEGE,1,050003,C 01 R PGLA POIS,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523600,PARC DES GLAISINS,0,050003,C 01 A POIS PGLA,0
1,HORAIRES 1_LV_janv 26_2,HORAIRES 1_LV_janv 26_2C523601,POISY COLLEGE,1,050003,C 01 R PGLA POIS,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523231,POISY COLLEGE,1,010009,C 01 R PGLA POIS,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523232,CAMPUS,0,010002,C 01 A POIS CAMP,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523233,PARC DES GLAISINS,0,010003,C 01 A POIS PGLA,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523234,PARC DES GLAISINS,0,010010,C 01 A POIS PGLA,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523235,LYCEE DE POISY,1,010003,C 01 R PGLA LPOI,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523236,PARC DES GLAISINS,0,010007,C 01 A LPOI PGLA,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523237,PARC DES GLAISINS,0,010012,C 01 A POIS PGLA,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523238,POISY COLLEGE,1,010006,C 01 R PGLA POIS,0
1,HORAIRES 1_Me_janv 26,HORAIRES 1_Me_janv 26C523239,MEYTHET LE RABELAIS,1,010007,C 01 R PGLA MRAB,0
